parcel_id,latitude,longitude,timestamp,driver_id,notes,stage
837050545,-18.9281,29.8144,2020-07-13 02:42:52,72024,Collected at Kwekwe,Collected
837050545,-18.9281,29.8144,2020-07-13 06:42:52,219,In transit from Kwekwe,In Transit
837050545,-18.9281,29.8144,2020-07-13 09:42:52,10797,Awaiting delivery in Kwekwe,Waiting for Delivery
837050545,-18.9281,29.8144,2020-07-13 10:42:52,5174,Delivered in Kwekwe,Delivered
328000397,-20.0732,30.8298,2020-07-15 13:27:34,1706,Collected at Masvingo,Collected
328000397,-20.0732,30.8298,2020-07-15 17:27:34,16,In transit from Masvingo,In Transit
328000397,-20.0732,30.8298,2020-07-15 18:27:34,5174,Awaiting delivery in Masvingo,Waiting for Delivery
328000397,-20.0732,30.8298,2020-07-15 20:27:34,25,Delivered in Masvingo,Delivered
618363143,-20.1326,28.6265,2020-07-17 04:39:28,131,Collected at Bulawayo,Collected
618363143,-20.1326,28.6265,2020-07-17 08:39:28,219,In transit from Bulawayo,In Transit
618363143,-20.1326,28.6265,2020-07-17 10:39:28,10797,Awaiting delivery in Bulawayo,Waiting for Delivery
618363143,-20.1326,28.6265,2020-07-17 11:39:28,1235,Delivered in Bulawayo,Delivered
723909989,-20.1326,28.6265,2020-07-18 18:00:36,876024,Collected at Bulawayo,Collected
723909989,-20.1326,28.6265,2020-07-18 20:00:36,11474,In transit from Bulawayo,In Transit
723909989,-20.1326,28.6265,2020-07-18 22:00:36,876025,Awaiting delivery in Bulawayo,Waiting for Delivery
723909989,-20.1326,28.6265,2020-07-18 23:00:36,5174,Delivered in Bulawayo,Delivered
25527515,-20.1326,28.6265,2020-07-19 16:42:29,1223,Collected at Bulawayo,Collected
25527515,-20.1326,28.6265,2020-07-19 19:42:29,50,In transit from Bulawayo,In Transit
25527515,-20.1326,28.6265,2020-07-19 22:42:29,1707,Awaiting delivery in Bulawayo,Waiting for Delivery
454681134,-18.3336,29.896,2020-07-19 22:49:36,16,Collected at Kadoma,Collected
454681134,-18.3336,29.896,2020-07-20 01:49:36,16,In transit from Kadoma,In Transit
25527515,-20.1326,28.6265,2020-07-20 02:42:29,1235,Delivered in Bulawayo,Delivered
454681134,-18.3336,29.896,2020-07-20 03:49:36,1235,Awaiting delivery in Kadoma,Waiting for Delivery
454681134,-18.3336,29.896,2020-07-20 07:49:36,11475,Delivered in Kadoma,Delivered
210149282,-17.9243,25.8544,2020-07-20 13:48:29,11474,Collected at Victoria Falls,Collected
210149282,-17.9243,25.8544,2020-07-20 14:48:29,219,In transit from Victoria Falls,In Transit
487988780,-18.9707,32.6709,2020-07-20 15:21:16,24,Collected at Mutare,Collected
210149282,-17.9243,25.8544,2020-07-20 15:48:29,132,Awaiting delivery in Victoria Falls,Waiting for Delivery
210149282,-17.9243,25.8544,2020-07-20 17:48:29,1707,Delivered in Victoria Falls,Delivered
666347623,-17.2986,31.331,2020-07-20 18:49:15,50,Collected at Bindura,Collected
487988780,-18.9707,32.6709,2020-07-20 19:21:16,10796,In transit from Mutare,In Transit
666347623,-17.2986,31.331,2020-07-20 19:49:15,72024,In transit from Bindura,In Transit
666347623,-17.2986,31.331,2020-07-20 20:49:15,72025,Awaiting delivery in Bindura,Waiting for Delivery
487988780,-18.9707,32.6709,2020-07-20 22:21:16,220,Awaiting delivery in Mutare,Waiting for Delivery
666347623,-17.2986,31.331,2020-07-20 22:49:15,9,Delivered in Bindura,Delivered
487988780,-18.9707,32.6709,2020-07-21 01:21:16,1199,Delivered in Mutare,Delivered
998829600,-19.4571,29.8167,2020-07-21 15:55:50,1234,Collected at Gweru,Collected
998829600,-19.4571,29.8167,2020-07-21 17:55:50,254,In transit from Gweru,In Transit
998829600,-19.4571,29.8167,2020-07-21 19:55:50,1707,Awaiting delivery in Gweru,Waiting for Delivery
998829600,-19.4571,29.8167,2020-07-21 20:55:50,1707,Delivered in Gweru,Delivered
769269155,-18.9281,29.8144,2020-07-23 00:21:26,131,Collected at Kwekwe,Collected
288748449,-19.4571,29.8167,2020-07-23 01:17:01,59918,Collected at Gweru,Collected
769269155,-18.9281,29.8144,2020-07-23 04:21:26,1706,In transit from Kwekwe,In Transit
288748449,-19.4571,29.8167,2020-07-23 05:17:01,1223,In transit from Gweru,In Transit
769269155,-18.9281,29.8144,2020-07-23 05:21:26,10797,Awaiting delivery in Kwekwe,Waiting for Delivery
288748449,-19.4571,29.8167,2020-07-23 06:17:01,1235,Awaiting delivery in Gweru,Waiting for Delivery
769269155,-18.9281,29.8144,2020-07-23 07:21:26,1224,Delivered in Kwekwe,Delivered
288748449,-19.4571,29.8167,2020-07-23 09:17:01,51,Delivered in Gweru,Delivered
515010092,-17.2986,31.331,2020-07-24 04:10:15,5173,Collected at Bindura,Collected
515010092,-17.2986,31.331,2020-07-24 05:10:15,24,In transit from Bindura,In Transit
515010092,-17.2986,31.331,2020-07-24 07:10:15,1707,Awaiting delivery in Bindura,Waiting for Delivery
515010092,-17.2986,31.331,2020-07-24 09:10:15,220,Delivered in Bindura,Delivered
184951340,-18.9707,32.6709,2020-07-24 13:12:27,219,Collected at Mutare,Collected
184951340,-18.9707,32.6709,2020-07-24 16:12:27,49,In transit from Mutare,In Transit
184951340,-18.9707,32.6709,2020-07-24 19:12:27,10797,Awaiting delivery in Mutare,Waiting for Delivery
184951340,-18.9707,32.6709,2020-07-24 21:12:27,10797,Delivered in Mutare,Delivered
247913369,-17.3667,30.2,2020-07-25 02:38:11,1198,Collected at Chinhoyi,Collected
247913369,-17.3667,30.2,2020-07-25 06:38:11,1223,In transit from Chinhoyi,In Transit
247913369,-17.3667,30.2,2020-07-25 08:38:11,10797,Awaiting delivery in Chinhoyi,Waiting for Delivery
247913369,-17.3667,30.2,2020-07-25 12:38:11,50,Delivered in Chinhoyi,Delivered
307852275,-19.4571,29.8167,2020-07-25 16:25:09,49,Collected at Gweru,Collected
220667855,-19.4571,29.8167,2020-07-25 16:43:26,59918,Collected at Gweru,Collected
307852275,-19.4571,29.8167,2020-07-25 17:25:09,16,In transit from Gweru,In Transit
220667855,-19.4571,29.8167,2020-07-25 17:43:26,72024,In transit from Gweru,In Transit
220667855,-19.4571,29.8167,2020-07-25 19:43:26,132,Awaiting delivery in Gweru,Waiting for Delivery
307852275,-19.4571,29.8167,2020-07-25 20:25:09,1224,Awaiting delivery in Gweru,Waiting for Delivery
220667855,-19.4571,29.8167,2020-07-25 20:43:26,5174,Delivered in Gweru,Delivered
307852275,-19.4571,29.8167,2020-07-26 00:25:09,11475,Delivered in Gweru,Delivered
787013926,-20.1326,28.6265,2020-07-26 05:43:37,49,Collected at Bulawayo,Collected
787013926,-20.1326,28.6265,2020-07-26 07:43:37,49,In transit from Bulawayo,In Transit
644280468,-20.1326,28.6265,2020-07-26 10:32:50,24,Collected at Bulawayo,Collected
787013926,-20.1326,28.6265,2020-07-26 11:43:37,59919,Awaiting delivery in Bulawayo,Waiting for Delivery
644280468,-20.1326,28.6265,2020-07-26 12:32:50,128,In transit from Bulawayo,In Transit
644280468,-20.1326,28.6265,2020-07-26 14:32:50,255,Awaiting delivery in Bulawayo,Waiting for Delivery
787013926,-20.1326,28.6265,2020-07-26 15:43:37,220,Delivered in Bulawayo,Delivered
644280468,-20.1326,28.6265,2020-07-26 17:32:50,132,Delivered in Bulawayo,Delivered
647701482,-17.9243,25.8544,2020-07-26 22:51:46,254,Collected at Victoria Falls,Collected
582881144,-18.3336,29.896,2020-07-26 23:31:32,59918,Collected at Kadoma,Collected
582881144,-18.3336,29.896,2020-07-27 00:31:32,11474,In transit from Kadoma,In Transit
647701482,-17.9243,25.8544,2020-07-27 02:51:46,59918,In transit from Victoria Falls,In Transit
582881144,-18.3336,29.896,2020-07-27 03:31:32,876025,Awaiting delivery in Kadoma,Waiting for Delivery
647701482,-17.9243,25.8544,2020-07-27 04:51:46,876025,Awaiting delivery in Victoria Falls,Waiting for Delivery
582881144,-18.3336,29.896,2020-07-27 06:31:32,17,Delivered in Kadoma,Delivered
647701482,-17.9243,25.8544,2020-07-27 08:51:46,1199,Delivered in Victoria Falls,Delivered
861538126,-17.9243,25.8544,2020-07-27 09:43:25,1198,Collected at Victoria Falls,Collected
861538126,-17.9243,25.8544,2020-07-27 11:43:25,10796,In transit from Victoria Falls,In Transit
861538126,-17.9243,25.8544,2020-07-27 12:43:25,10797,Awaiting delivery in Victoria Falls,Waiting for Delivery
861538126,-17.9243,25.8544,2020-07-27 15:43:25,25,Delivered in Victoria Falls,Delivered
342234112,-17.3667,30.2,2020-07-27 23:37:52,59918,Collected at Chinhoyi,Collected
342234112,-17.3667,30.2,2020-07-28 00:37:52,1706,In transit from Chinhoyi,In Transit
342234112,-17.3667,30.2,2020-07-28 02:37:52,1224,Awaiting delivery in Chinhoyi,Waiting for Delivery
342234112,-17.3667,30.2,2020-07-28 04:37:52,50,Delivered in Chinhoyi,Delivered
179530554,-20.0732,30.8298,2020-07-30 15:14:53,72024,Collected at Masvingo,Collected
179530554,-20.0732,30.8298,2020-07-30 19:14:53,1706,In transit from Masvingo,In Transit
516076163,-17.3667,30.2,2020-07-30 20:01:45,10796,Collected at Chinhoyi,Collected
179530554,-20.0732,30.8298,2020-07-30 20:14:53,255,Awaiting delivery in Masvingo,Waiting for Delivery
179530554,-20.0732,30.8298,2020-07-30 21:14:53,51,Delivered in Masvingo,Delivered
516076163,-17.3667,30.2,2020-07-30 23:01:45,49,In transit from Chinhoyi,In Transit
516076163,-17.3667,30.2,2020-07-31 02:01:45,50,Awaiting delivery in Chinhoyi,Waiting for Delivery
516076163,-17.3667,30.2,2020-07-31 03:01:45,1707,Delivered in Chinhoyi,Delivered
587102763,-18.9281,29.8144,2020-07-31 15:36:22,8,Collected at Kwekwe,Collected
587102763,-18.9281,29.8144,2020-07-31 16:36:22,219,In transit from Kwekwe,In Transit
587102763,-18.9281,29.8144,2020-07-31 20:36:22,1199,Awaiting delivery in Kwekwe,Waiting for Delivery
587102763,-18.9281,29.8144,2020-07-31 22:36:22,10797,Delivered in Kwekwe,Delivered
144981102,-19.4571,29.8167,2020-08-02 04:12:06,1234,Collected at Gweru,Collected
144981102,-19.4571,29.8167,2020-08-02 08:12:06,1706,In transit from Gweru,In Transit
144981102,-19.4571,29.8167,2020-08-02 12:12:06,59919,Awaiting delivery in Gweru,Waiting for Delivery
144981102,-19.4571,29.8167,2020-08-02 13:12:06,9,Delivered in Gweru,Delivered
524642775,-18.3336,29.896,2020-08-03 11:40:21,1198,Collected at Kadoma,Collected
524642775,-18.3336,29.896,2020-08-03 15:40:21,50,In transit from Kadoma,In Transit
880164004,-17.8292,31.0522,2020-08-03 15:41:34,131,Collected at Harare,Collected
524642775,-18.3336,29.896,2020-08-03 16:40:21,5174,Awaiting delivery in Kadoma,Waiting for Delivery
524642775,-18.3336,29.896,2020-08-03 17:40:21,72025,Delivered in Kadoma,Delivered
880164004,-17.8292,31.0522,2020-08-03 19:41:34,72024,In transit from Harare,In Transit
286094474,-19.4571,29.8167,2020-08-03 21:40:03,1198,Collected at Gweru,Collected
880164004,-17.8292,31.0522,2020-08-03 23:41:34,1235,Awaiting delivery in Harare,Waiting for Delivery
286094474,-19.4571,29.8167,2020-08-04 00:40:03,1234,In transit from Gweru,In Transit
880164004,-17.8292,31.0522,2020-08-04 03:41:34,9,Delivered in Harare,Delivered
286094474,-19.4571,29.8167,2020-08-04 04:40:03,255,Awaiting delivery in Gweru,Waiting for Delivery
286094474,-19.4571,29.8167,2020-08-04 08:40:03,59919,Delivered in Gweru,Delivered
799450136,-18.9281,29.8144,2020-08-05 23:25:09,1198,Collected at Kwekwe,Collected
799450136,-18.9281,29.8144,2020-08-06 03:25:09,219,In transit from Kwekwe,In Transit
799450136,-18.9281,29.8144,2020-08-06 06:25:09,9,Awaiting delivery in Kwekwe,Waiting for Delivery
610589371,-20.1326,28.6265,2020-08-06 08:03:41,50,Collected at Bulawayo,Collected
610589371,-20.1326,28.6265,2020-08-06 09:03:41,49,In transit from Bulawayo,In Transit
799450136,-18.9281,29.8144,2020-08-06 09:25:09,1199,Delivered in Kwekwe,Delivered
610589371,-20.1326,28.6265,2020-08-06 10:03:41,1199,Awaiting delivery in Bulawayo,Waiting for Delivery
456592544,-20.1326,28.6265,2020-08-06 10:28:52,876024,Collected at Bulawayo,Collected
610589371,-20.1326,28.6265,2020-08-06 12:03:41,59919,Delivered in Bulawayo,Delivered
456592544,-20.1326,28.6265,2020-08-06 14:28:52,219,In transit from Bulawayo,In Transit
456592544,-20.1326,28.6265,2020-08-06 16:28:52,25,Awaiting delivery in Bulawayo,Waiting for Delivery
456592544,-20.1326,28.6265,2020-08-06 19:28:52,1199,Delivered in Bulawayo,Delivered
274957603,-18.9707,32.6709,2020-08-07 07:06:01,128,Collected at Mutare,Collected
274957603,-18.9707,32.6709,2020-08-07 09:06:01,131,In transit from Mutare,In Transit
274957603,-18.9707,32.6709,2020-08-07 10:06:01,1707,Awaiting delivery in Mutare,Waiting for Delivery
274957603,-18.9707,32.6709,2020-08-07 13:06:01,72025,Delivered in Mutare,Delivered
741836144,-20.1326,28.6265,2020-08-07 20:30:26,1223,Collected at Bulawayo,Collected
741836144,-20.1326,28.6265,2020-08-08 00:30:26,1198,In transit from Bulawayo,In Transit
741836144,-20.1326,28.6265,2020-08-08 03:30:26,1224,Awaiting delivery in Bulawayo,Waiting for Delivery
741836144,-20.1326,28.6265,2020-08-08 06:30:26,5174,Delivered in Bulawayo,Delivered
438798481,-18.3336,29.896,2020-08-08 09:15:21,50,Collected at Kadoma,Collected
438798481,-18.3336,29.896,2020-08-08 10:15:21,50,In transit from Kadoma,In Transit
438798481,-18.3336,29.896,2020-08-08 14:15:21,50,Awaiting delivery in Kadoma,Waiting for Delivery
328810450,-18.3336,29.896,2020-08-08 17:59:22,131,Collected at Kadoma,Collected
438798481,-18.3336,29.896,2020-08-08 18:15:21,1707,Delivered in Kadoma,Delivered
328810450,-18.3336,29.896,2020-08-08 20:59:22,254,In transit from Kadoma,In Transit
328810450,-18.3336,29.896,2020-08-09 00:59:22,10797,Awaiting delivery in Kadoma,Waiting for Delivery
328810450,-18.3336,29.896,2020-08-09 02:59:22,51,Delivered in Kadoma,Delivered
452176975,-18.9707,32.6709,2020-08-09 15:41:01,128,Collected at Mutare,Collected
452176975,-18.9707,32.6709,2020-08-09 16:41:01,1223,In transit from Mutare,In Transit
225654153,-19.4571,29.8167,2020-08-09 17:59:01,8,Collected at Gweru,Collected
225654153,-19.4571,29.8167,2020-08-09 19:59:01,8,In transit from Gweru,In Transit
452176975,-18.9707,32.6709,2020-08-09 20:41:01,220,Awaiting delivery in Mutare,Waiting for Delivery
225654153,-19.4571,29.8167,2020-08-09 20:59:01,132,Awaiting delivery in Gweru,Waiting for Delivery
452176975,-18.9707,32.6709,2020-08-09 23:41:01,129,Delivered in Mutare,Delivered
225654153,-19.4571,29.8167,2020-08-09 23:59:01,25,Delivered in Gweru,Delivered
261502154,-18.3336,29.896,2020-08-11 09:52:38,11474,Collected at Kadoma,Collected
261502154,-18.3336,29.896,2020-08-11 11:52:38,128,In transit from Kadoma,In Transit
261502154,-18.3336,29.896,2020-08-11 12:52:38,876025,Awaiting delivery in Kadoma,Waiting for Delivery
261502154,-18.3336,29.896,2020-08-11 13:52:38,10797,Delivered in Kadoma,Delivered
500449074,-17.3667,30.2,2020-08-12 05:15:11,11474,Collected at Chinhoyi,Collected
500449074,-17.3667,30.2,2020-08-12 09:15:11,11474,In transit from Chinhoyi,In Transit
500449074,-17.3667,30.2,2020-08-12 10:15:11,132,Awaiting delivery in Chinhoyi,Waiting for Delivery
500449074,-17.3667,30.2,2020-08-12 13:15:11,59919,Delivered in Chinhoyi,Delivered
401458746,-20.0732,30.8298,2020-08-15 09:52:16,1234,Collected at Masvingo,Collected
401458746,-20.0732,30.8298,2020-08-15 12:52:16,219,In transit from Masvingo,In Transit
401458746,-20.0732,30.8298,2020-08-15 16:52:16,220,Awaiting delivery in Masvingo,Waiting for Delivery
401458746,-20.0732,30.8298,2020-08-15 19:52:16,1199,Delivered in Masvingo,Delivered
389881060,-20.1326,28.6265,2020-08-16 05:44:38,16,Collected at Bulawayo,Collected
389881060,-20.1326,28.6265,2020-08-16 09:44:38,8,In transit from Bulawayo,In Transit
876762440,-17.8292,31.0522,2020-08-16 11:34:16,10796,Collected at Harare,Collected
389881060,-20.1326,28.6265,2020-08-16 11:44:38,1224,Awaiting delivery in Bulawayo,Waiting for Delivery
389881060,-20.1326,28.6265,2020-08-16 14:44:38,129,Delivered in Bulawayo,Delivered
876762440,-17.8292,31.0522,2020-08-16 15:34:16,219,In transit from Harare,In Transit
876762440,-17.8292,31.0522,2020-08-16 19:34:16,129,Awaiting delivery in Harare,Waiting for Delivery
876762440,-17.8292,31.0522,2020-08-16 22:34:16,1224,Delivered in Harare,Delivered
574757481,-20.1326,28.6265,2020-08-17 01:26:49,131,Collected at Bulawayo,Collected
574757481,-20.1326,28.6265,2020-08-17 05:26:49,16,In transit from Bulawayo,In Transit
370774369,-18.9281,29.8144,2020-08-17 09:02:48,72024,Collected at Kwekwe,Collected
634235641,-18.9707,32.6709,2020-08-17 09:26:09,49,Collected at Mutare,Collected
574757481,-20.1326,28.6265,2020-08-17 09:26:49,9,Awaiting delivery in Bulawayo,Waiting for Delivery
370774369,-18.9281,29.8144,2020-08-17 11:02:48,59918,In transit from Kwekwe,In Transit
634235641,-18.9707,32.6709,2020-08-17 11:26:09,50,In transit from Mutare,In Transit
574757481,-20.1326,28.6265,2020-08-17 11:26:49,10797,Delivered in Bulawayo,Delivered
370774369,-18.9281,29.8144,2020-08-17 15:02:48,50,Awaiting delivery in Kwekwe,Waiting for Delivery
634235641,-18.9707,32.6709,2020-08-17 15:26:09,72025,Awaiting delivery in Mutare,Waiting for Delivery
370774369,-18.9281,29.8144,2020-08-17 17:02:48,220,Delivered in Kwekwe,Delivered
634235641,-18.9707,32.6709,2020-08-17 19:26:09,11475,Delivered in Mutare,Delivered
876083234,-20.1326,28.6265,2020-08-17 22:44:02,50,Collected at Bulawayo,Collected
876083234,-20.1326,28.6265,2020-08-18 00:44:02,1223,In transit from Bulawayo,In Transit
876083234,-20.1326,28.6265,2020-08-18 04:44:02,1707,Awaiting delivery in Bulawayo,Waiting for Delivery
876083234,-20.1326,28.6265,2020-08-18 07:44:02,9,Delivered in Bulawayo,Delivered
851207513,-17.9243,25.8544,2020-08-19 03:28:22,219,Collected at Victoria Falls,Collected
851207513,-17.9243,25.8544,2020-08-19 06:28:22,876024,In transit from Victoria Falls,In Transit
851207513,-17.9243,25.8544,2020-08-19 09:28:22,17,Awaiting delivery in Victoria Falls,Waiting for Delivery
851207513,-17.9243,25.8544,2020-08-19 12:28:22,132,Delivered in Victoria Falls,Delivered
873761818,-17.2986,31.331,2020-08-19 18:17:20,876024,Collected at Bindura,Collected
873761818,-17.2986,31.331,2020-08-19 21:17:20,1198,In transit from Bindura,In Transit
873761818,-17.2986,31.331,2020-08-20 01:17:20,255,Awaiting delivery in Bindura,Waiting for Delivery
873761818,-17.2986,31.331,2020-08-20 04:17:20,1235,Delivered in Bindura,Delivered
377365343,-17.9243,25.8544,2020-08-27 10:14:43,5173,Collected at Victoria Falls,Collected
377365343,-17.9243,25.8544,2020-08-27 13:14:43,1223,In transit from Victoria Falls,In Transit
377365343,-17.9243,25.8544,2020-08-27 16:14:43,876025,Awaiting delivery in Victoria Falls,Waiting for Delivery
377365343,-17.9243,25.8544,2020-08-27 19:14:43,17,Delivered in Victoria Falls,Delivered
814844863,-18.9281,29.8144,2020-08-29 00:23:53,131,Collected at Kwekwe,Collected
814844863,-18.9281,29.8144,2020-08-29 01:23:53,50,In transit from Kwekwe,In Transit
814844863,-18.9281,29.8144,2020-08-29 02:23:53,1224,Awaiting delivery in Kwekwe,Waiting for Delivery
814844863,-18.9281,29.8144,2020-08-29 05:23:53,10797,Delivered in Kwekwe,Delivered
193728818,-18.9281,29.8144,2020-08-30 22:53:01,1706,Collected at Kwekwe,Collected
193728818,-18.9281,29.8144,2020-08-31 01:53:01,24,In transit from Kwekwe,In Transit
496680119,-20.1326,28.6265,2020-08-31 04:30:23,1234,Collected at Bulawayo,Collected
193728818,-18.9281,29.8144,2020-08-31 04:53:01,1235,Awaiting delivery in Kwekwe,Waiting for Delivery
496680119,-20.1326,28.6265,2020-08-31 06:30:23,50,In transit from Bulawayo,In Transit
193728818,-18.9281,29.8144,2020-08-31 06:53:01,255,Delivered in Kwekwe,Delivered
618458248,-19.4571,29.8167,2020-08-31 09:27:44,1706,Collected at Gweru,Collected
496680119,-20.1326,28.6265,2020-08-31 10:30:23,1707,Awaiting delivery in Bulawayo,Waiting for Delivery
496680119,-20.1326,28.6265,2020-08-31 11:30:23,5174,Delivered in Bulawayo,Delivered
618458248,-19.4571,29.8167,2020-08-31 13:27:44,24,In transit from Gweru,In Transit
187793836,-17.8292,31.0522,2020-08-31 15:56:07,876024,Collected at Harare,Collected
472140470,-19.4571,29.8167,2020-08-31 16:11:06,59918,Collected at Gweru,Collected
618458248,-19.4571,29.8167,2020-08-31 16:27:44,129,Awaiting delivery in Gweru,Waiting for Delivery
472140470,-19.4571,29.8167,2020-08-31 17:11:06,10796,In transit from Gweru,In Transit
187793836,-17.8292,31.0522,2020-08-31 18:56:07,876024,In transit from Harare,In Transit
618458248,-19.4571,29.8167,2020-08-31 19:27:44,132,Delivered in Gweru,Delivered
472140470,-19.4571,29.8167,2020-08-31 21:11:06,51,Awaiting delivery in Gweru,Waiting for Delivery
187793836,-17.8292,31.0522,2020-08-31 22:56:07,50,Awaiting delivery in Harare,Waiting for Delivery
472140470,-19.4571,29.8167,2020-09-01 01:11:06,132,Delivered in Gweru,Delivered
187793836,-17.8292,31.0522,2020-09-01 01:56:07,59919,Delivered in Harare,Delivered
251057888,-18.9707,32.6709,2020-09-01 16:53:01,1706,Collected at Mutare,Collected
251057888,-18.9707,32.6709,2020-09-01 18:53:01,8,In transit from Mutare,In Transit
251057888,-18.9707,32.6709,2020-09-01 21:53:01,59919,Awaiting delivery in Mutare,Waiting for Delivery
251057888,-18.9707,32.6709,2020-09-01 23:53:01,1707,Delivered in Mutare,Delivered
572258842,-17.9243,25.8544,2020-09-02 09:03:39,49,Collected at Victoria Falls,Collected
572258842,-17.9243,25.8544,2020-09-02 12:03:39,11474,In transit from Victoria Falls,In Transit
572258842,-17.9243,25.8544,2020-09-02 14:03:39,50,Awaiting delivery in Victoria Falls,Waiting for Delivery
572258842,-17.9243,25.8544,2020-09-02 15:03:39,9,Delivered in Victoria Falls,Delivered
616084487,-18.9707,32.6709,2020-09-02 19:49:10,5173,Collected at Mutare,Collected
616084487,-18.9707,32.6709,2020-09-02 23:49:10,1706,In transit from Mutare,In Transit
616084487,-18.9707,32.6709,2020-09-03 00:49:10,17,Awaiting delivery in Mutare,Waiting for Delivery
616084487,-18.9707,32.6709,2020-09-03 04:49:10,1235,Delivered in Mutare,Delivered
325621508,-17.2986,31.331,2020-09-03 17:13:26,8,Collected at Bindura,Collected
325621508,-17.2986,31.331,2020-09-03 18:13:26,10796,In transit from Bindura,In Transit
325621508,-17.2986,31.331,2020-09-03 22:13:26,5174,Awaiting delivery in Bindura,Waiting for Delivery
325621508,-17.2986,31.331,2020-09-04 00:13:26,129,Delivered in Bindura,Delivered
575033589,-20.1326,28.6265,2020-09-04 05:31:03,59918,Collected at Bulawayo,Collected
575033589,-20.1326,28.6265,2020-09-04 07:31:03,876024,In transit from Bulawayo,In Transit
575033589,-20.1326,28.6265,2020-09-04 11:31:03,59919,Awaiting delivery in Bulawayo,Waiting for Delivery
575033589,-20.1326,28.6265,2020-09-04 15:31:03,11475,Delivered in Bulawayo,Delivered
377972384,-20.0732,30.8298,2020-09-05 03:44:29,131,Collected at Masvingo,Collected
377972384,-20.0732,30.8298,2020-09-05 06:44:29,24,In transit from Masvingo,In Transit
377972384,-20.0732,30.8298,2020-09-05 10:44:29,72025,Awaiting delivery in Masvingo,Waiting for Delivery
377972384,-20.0732,30.8298,2020-09-05 12:44:29,11475,Delivered in Masvingo,Delivered
643812034,-17.9243,25.8544,2020-09-06 06:12:13,50,Collected at Victoria Falls,Collected
643812034,-17.9243,25.8544,2020-09-06 09:12:13,24,In transit from Victoria Falls,In Transit
643812034,-17.9243,25.8544,2020-09-06 10:12:13,17,Awaiting delivery in Victoria Falls,Waiting for Delivery
643812034,-17.9243,25.8544,2020-09-06 11:12:13,255,Delivered in Victoria Falls,Delivered
956261238,-18.9707,32.6709,2020-09-07 17:46:43,1198,Collected at Mutare,Collected
956261238,-18.9707,32.6709,2020-09-07 19:46:43,876024,In transit from Mutare,In Transit
956261238,-18.9707,32.6709,2020-09-07 20:46:43,1707,Awaiting delivery in Mutare,Waiting for Delivery
956261238,-18.9707,32.6709,2020-09-07 22:46:43,11475,Delivered in Mutare,Delivered
932879014,-18.9281,29.8144,2020-09-11 03:25:54,1198,Collected at Kwekwe,Collected
123250263,-17.9243,25.8544,2020-09-11 04:19:45,131,Collected at Victoria Falls,Collected
932879014,-18.9281,29.8144,2020-09-11 06:25:54,1706,In transit from Kwekwe,In Transit
123250263,-17.9243,25.8544,2020-09-11 07:19:45,254,In transit from Victoria Falls,In Transit
932879014,-18.9281,29.8144,2020-09-11 07:25:54,5174,Awaiting delivery in Kwekwe,Waiting for Delivery
123250263,-17.9243,25.8544,2020-09-11 08:19:45,9,Awaiting delivery in Victoria Falls,Waiting for Delivery
932879014,-18.9281,29.8144,2020-09-11 08:25:54,132,Delivered in Kwekwe,Delivered
123250263,-17.9243,25.8544,2020-09-11 10:19:45,17,Delivered in Victoria Falls,Delivered
374110110,-17.9243,25.8544,2020-09-11 22:13:56,10796,Collected at Victoria Falls,Collected
374110110,-17.9243,25.8544,2020-09-12 01:13:56,11474,In transit from Victoria Falls,In Transit
374110110,-17.9243,25.8544,2020-09-12 05:13:56,51,Awaiting delivery in Victoria Falls,Waiting for Delivery
374110110,-17.9243,25.8544,2020-09-12 09:13:56,72025,Delivered in Victoria Falls,Delivered
579006487,-20.0732,30.8298,2020-09-14 03:31:24,24,Collected at Masvingo,Collected
579006487,-20.0732,30.8298,2020-09-14 06:31:24,11474,In transit from Masvingo,In Transit
579006487,-20.0732,30.8298,2020-09-14 08:31:24,11475,Awaiting delivery in Masvingo,Waiting for Delivery
579006487,-20.0732,30.8298,2020-09-14 09:31:24,132,Delivered in Masvingo,Delivered
627695936,-17.8292,31.0522,2020-09-15 13:27:41,876024,Collected at Harare,Collected
627695936,-17.8292,31.0522,2020-09-15 16:27:41,1706,In transit from Harare,In Transit
627695936,-17.8292,31.0522,2020-09-15 19:27:41,1707,Awaiting delivery in Harare,Waiting for Delivery
627695936,-17.8292,31.0522,2020-09-15 20:27:41,1707,Delivered in Harare,Delivered
574195414,-18.3336,29.896,2020-09-18 10:02:33,16,Collected at Kadoma,Collected
574195414,-18.3336,29.896,2020-09-18 11:02:33,50,In transit from Kadoma,In Transit
574195414,-18.3336,29.896,2020-09-18 15:02:33,10797,Awaiting delivery in Kadoma,Waiting for Delivery
574195414,-18.3336,29.896,2020-09-18 18:02:33,17,Delivered in Kadoma,Delivered
11896752,-20.1326,28.6265,2020-09-18 19:38:47,876024,Collected at Bulawayo,Collected
11896752,-20.1326,28.6265,2020-09-18 20:38:47,254,In transit from Bulawayo,In Transit
11896752,-20.1326,28.6265,2020-09-18 21:38:47,876025,Awaiting delivery in Bulawayo,Waiting for Delivery
11896752,-20.1326,28.6265,2020-09-19 00:38:47,72025,Delivered in Bulawayo,Delivered
865864816,-19.4571,29.8167,2020-09-20 18:09:08,1223,Collected at Gweru,Collected
972266517,-17.3667,30.2,2020-09-20 21:22:34,254,Collected at Chinhoyi,Collected
