user_id,parcel_id,action,timestamp
175,330033655,Add to Cart,2023-03-04 22:05:06
175,974960802,Bought,2020-09-01 13:18:54
175,686209918,Add to Cart,2023-05-27 02:06:06
175,518031264,Bought,2021-06-10 21:33:24
175,320064092,Bought,2021-05-01 12:03:57
175,516375840,Viewed,2022-04-05 06:15:31
175,430841565,Bought,2019-11-11 04:26:35
175,430841565,Bought,2021-05-20 19:29:18
175,185514542,Bought,2021-01-18 07:41:23
175,497402745,Viewed,2020-07-08 02:26:06
175,218083412,Viewed,2021-08-20 17:15:43
175,27328546,Add to Cart,2023-05-28 05:47:44
175,232056094,Bought,2021-07-28 10:18:56
175,513438850,Add to Cart,2019-04-25 07:22:50
175,966273974,Add to Cart,2023-06-26 00:53:33
176,708963915,Bought,2019-04-20 00:38:13
176,947589050,Add to Cart,2020-12-02 18:32:42
176,769530184,Viewed,2022-11-18 12:37:35
176,709678334,Bought,2022-09-18 18:04:06
176,888484272,Add to Cart,2023-02-12 00:33:12
176,530758061,Bought,2020-07-20 13:44:08
176,513345868,Bought,2020-02-11 19:51:29
176,929201838,Bought,2021-09-15 05:56:40
176,269861254,Bought,2020-03-05 13:31:36
176,783472363,Add to Cart,2022-07-22 13:49:34
176,210723305,Add to Cart,2019-02-04 07:15:34
176,213157642,Bought,2019-03-29 01:47:48
176,640402053,Add to Cart,2019-10-22 13:03:14
176,48126265,Bought,2022-06-24 18:23:31
176,247712460,Viewed,2020-12-26 15:51:05
176,982886552,Bought,2022-06-21 01:06:06
176,71090336,Viewed,2023-11-25 17:58:57
176,91569763,Bought,2023-04-05 08:21:49
176,663549191,Viewed,2019-11-14 11:32:33
177,516076163,Bought,2020-09-18 17:15:17
177,537274287,Add to Cart,2023-07-11 03:12:58
177,544380762,Viewed,2023-02-23 00:14:20
177,179530554,Viewed,2021-10-30 13:45:29
177,595516068,Add to Cart,2021-02-16 11:59:42
177,982886552,Bought,2023-01-30 12:12:34
177,71980039,Viewed,2022-01-08 04:08:26
177,92407611,Viewed,2022-08-28 01:43:21
177,586679061,Viewed,2022-07-22 23:50:12
177,826671272,Viewed,2022-06-26 09:28:27
177,127072125,Bought,2022-11-24 14:27:15
178,799450136,Add to Cart,2020-08-07 13:56:04
178,19537329,Viewed,2022-06-09 01:12:59
178,856510231,Bought,2021-04-25 11:34:51
178,650573006,Add to Cart,2023-08-05 19:45:58
178,786834662,Bought,2020-01-01 13:01:15
178,504680581,Viewed,2020-01-11 10:28:46
179,535708418,Bought,2022-10-12 12:34:42
179,427855267,Bought,2020-10-17 16:59:05
179,148284022,Viewed,2023-01-27 14:36:19
179,268858235,Bought,2023-03-28 23:41:46
179,956324062,Viewed,2020-03-04 12:04:38
179,513482920,Viewed,2021-04-01 08:19:27
179,533445126,Bought,2021-10-09 16:57:09
179,468578131,Viewed,2023-03-29 08:51:56
179,360492524,Bought,2019-03-04 14:53:37
179,436447990,Viewed,2020-05-20 10:48:03
179,758283640,Viewed,2021-02-08 08:36:46
179,938893631,Viewed,2021-12-07 11:59:24
179,795668948,Add to Cart,2021-09-11 03:24:49
179,535708418,Add to Cart,2020-08-12 08:52:19
180,950405679,Bought,2023-06-24 01:36:20
180,415219465,Viewed,2019-10-29 00:02:01
180,405494482,Add to Cart,2019-02-02 07:20:29
180,185787584,Bought,2020-10-17 07:35:50
180,483845176,Bought,2019-12-26 21:52:56
180,460476299,Bought,2021-04-15 21:34:36
180,949911893,Bought,2020-07-08 23:17:45
180,124954890,Viewed,2020-06-06 06:16:52
180,708004062,Bought,2021-11-25 11:03:10
180,171015547,Add to Cart,2020-03-22 08:55:49
180,23155340,Viewed,2020-11-01 07:25:32
180,644537115,Viewed,2021-11-07 22:26:37
180,799450136,Bought,2022-04-30 21:21:25
180,826326429,Bought,2022-03-03 16:37:41
180,870549087,Bought,2022-04-11 14:59:58
180,584673641,Bought,2023-01-10 14:50:36
180,473787599,Viewed,2019-09-21 22:18:20
180,259666865,Viewed,2019-11-18 10:15:28
181,138857180,Viewed,2022-05-16 19:17:36
181,186022116,Bought,2023-10-28 21:00:57
181,109550595,Add to Cart,2019-11-02 11:15:00
181,617401295,Viewed,2020-08-29 17:31:10
181,238467765,Bought,2020-08-06 03:34:48
181,272410749,Viewed,2019-07-09 10:39:34
181,637603973,Bought,2021-04-06 15:54:06
181,61284232,Viewed,2020-08-14 19:22:17
182,615992303,Bought,2020-12-19 04:54:00
182,665839105,Bought,2022-09-17 01:28:04
182,90960025,Bought,2021-05-05 08:20:02
182,370552384,Bought,2022-12-02 03:36:39
182,916316394,Viewed,2020-09-05 06:42:47
182,626962203,Viewed,2022-11-09 06:53:20
182,500449074,Viewed,2019-02-20 11:59:02
182,606039954,Add to Cart,2019-02-28 13:07:12
182,278149379,Bought,2023-10-16 22:21:52
182,34441398,Viewed,2023-10-04 04:36:32
182,229975606,Bought,2022-10-25 22:11:26
182,752164803,Add to Cart,2022-01-15 15:52:01
182,632178302,Add to Cart,2019-05-31 08:47:48
182,851873561,Add to Cart,2022-02-21 13:48:10
182,370774369,Viewed,2022-01-20 07:58:04
183,680057309,Bought,2020-09-11 12:01:44
183,116733860,Add to Cart,2020-01-03 10:32:53
183,876083234,Bought,2020-02-24 05:10:37
183,116658716,Viewed,2023-12-08 19:43:46
183,633294717,Viewed,2021-05-02 00:12:12
183,74942529,Add to Cart,2021-10-26 10:57:43
183,436684403,Add to Cart,2021-12-09 11:53:44
183,113129918,Viewed,2023-05-12 04:09:13
183,463508900,Add to Cart,2021-10-18 17:37:31
183,855334378,Bought,2022-10-27 14:23:41
183,5547669,Viewed,2020-05-26 11:17:53
183,257234914,Add to Cart,2022-07-18 00:37:07
183,740309702,Viewed,2020-09-12 19:27:33
183,301057769,Add to Cart,2022-09-22 07:58:28
184,854106875,Bought,2021-01-09 20:53:37
184,428759152,Bought,2019-04-24 04:26:18
184,482907536,Bought,2019-01-30 12:06:34
184,182582762,Viewed,2021-12-24 08:41:54
184,894207355,Add to Cart,2020-07-14 21:42:34
184,283500617,Bought,2022-09-24 15:52:38
184,920904897,Viewed,2022-03-14 22:30:23
184,249757998,Bought,2023-08-09 21:56:45
184,982886552,Viewed,2019-01-03 02:52:31
184,102456547,Add to Cart,2023-02-20 22:12:10
184,933676857,Add to Cart,2021-08-21 16:46:59
184,980676065,Viewed,2023-06-23 15:03:30
184,90960025,Bought,2021-05-23 13:08:10
184,589539512,Viewed,2021-03-01 05:07:43
185,330033655,Add to Cart,2023-08-16 23:00:15
185,981395710,Bought,2022-08-01 20:09:16
185,908359390,Viewed,2019-12-21 19:08:46
185,628034521,Add to Cart,2021-06-13 16:44:17
185,96529978,Add to Cart,2020-09-07 02:33:03
185,433249044,Viewed,2021-12-25 13:01:13
186,565767891,Bought,2022-05-01 11:24:51
186,265909334,Add to Cart,2021-07-04 05:50:12
186,761333841,Add to Cart,2023-02-26 12:34:04
186,56416137,Add to Cart,2023-11-17 18:23:58
186,819297150,Viewed,2023-12-15 19:53:48
186,573461219,Add to Cart,2020-04-07 16:57:14
186,841792493,Bought,2023-06-08 09:49:01
186,161774096,Add to Cart,2022-06-21 05:44:56
186,887713887,Add to Cart,2023-06-15 16:46:07
186,129135079,Bought,2021-12-04 10:20:51
186,857767899,Add to Cart,2019-09-02 11:53:56
186,582881144,Viewed,2023-11-27 09:51:03
186,227435257,Viewed,2023-01-12 02:05:13
186,139082336,Add to Cart,2021-12-16 11:14:37
187,495272371,Bought,2021-04-27 08:02:31
187,470263342,Viewed,2019-11-25 11:20:04
187,429463548,Bought,2021-01-11 10:00:40
187,454940998,Bought,2021-08-03 22:08:51
187,756854946,Add to Cart,2023-02-19 20:47:48
187,714747778,Bought,2021-10-25 00:37:25
187,145279303,Viewed,2022-04-19 23:29:13
187,811742925,Add to Cart,2020-04-19 10:06:03
187,887057268,Add to Cart,2019-10-05 10:41:58
187,732068188,Viewed,2022-12-05 18:28:04
187,754206032,Bought,2023-03-08 03:17:06
187,860268125,Add to Cart,2020-05-25 16:02:54
187,395436130,Bought,2019-11-04 01:13:38
187,981529138,Viewed,2021-06-08 05:49:52
187,165708713,Viewed,2019-04-11 10:57:34
187,308974299,Add to Cart,2022-04-16 06:26:40
187,327814447,Bought,2021-11-10 02:45:26
187,323888904,Add to Cart,2022-01-04 03:18:41
187,28830065,Bought,2023-03-07 15:02:07
187,383634724,Viewed,2020-05-02 14:50:13
188,893080840,Add to Cart,2021-02-17 05:37:57
188,234854589,Add to Cart,2019-09-25 07:24:50
188,706991771,Add to Cart,2020-03-29 03:14:20
188,192438342,Add to Cart,2021-09-28 15:42:44
188,708555964,Bought,2021-07-07 07:10:10
188,362335848,Bought,2020-11-11 06:34:15
188,447387911,Viewed,2021-03-21 13:17:37
188,333753420,Viewed,2023-08-23 06:46:22
188,732706818,Viewed,2020-12-18 08:38:24
188,943499564,Add to Cart,2020-01-24 08:05:55
188,670578327,Add to Cart,2022-05-01 10:37:40
188,245577155,Viewed,2023-03-31 05:42:37
188,437468447,Add to Cart,2023-01-22 05:37:51
188,768612469,Add to Cart,2022-05-03 21:49:37
188,426646908,Bought,2020-02-22 21:53:53
188,966660658,Add to Cart,2019-09-28 04:16:00
188,968136255,Bought,2019-06-06 14:00:53
188,575915987,Bought,2021-05-20 03:40:47
189,88735326,Bought,2021-06-28 22:44:17
189,651823663,Add to Cart,2021-02-26 15:06:21
189,46896318,Viewed,2020-07-16 01:08:10
189,69281236,Viewed,2023-06-02 04:35:45
189,864493670,Add to Cart,2021-02-01 15:38:30
189,592226013,Viewed,2023-11-16 06:41:59
189,27719205,Bought,2022-01-12 06:49:26
189,58736837,Add to Cart,2023-04-10 21:44:32
189,642941678,Viewed,2023-09-28 15:05:15
189,818036397,Add to Cart,2019-08-25 07:41:10
189,327435936,Bought,2019-05-02 11:00:26
189,616084487,Viewed,2021-10-24 01:50:39
190,655078363,Bought,2021-08-18 13:55:36
190,272727745,Bought,2020-04-17 22:16:22
190,554822496,Add to Cart,2021-09-19 00:38:58
190,682284269,Add to Cart,2023-11-26 13:42:46
190,953474135,Viewed,2020-06-01 11:17:11
190,554260468,Bought,2022-11-27 16:55:35
190,962566216,Viewed,2023-11-09 15:30:41
190,126164468,Add to Cart,2020-10-19 19:24:52
190,984755588,Viewed,2021-11-06 03:26:55
190,125397399,Add to Cart,2019-04-15 13:55:51
190,74714296,Add to Cart,2019-02-01 23:29:34
190,810167722,Bought,2019-11-12 08:33:03
191,125397399,Viewed,2021-09-17 09:44:25
191,584673641,Bought,2019-02-14 00:34:50
191,288748449,Bought,2019-08-17 21:45:48
191,925883714,Viewed,2019-03-28 20:35:07
191,630069935,Add to Cart,2021-02-03 08:55:13
191,579006487,Bought,2021-11-24 12:34:42
191,145279303,Bought,2022-01-13 16:06:21
191,663689843,Bought,2020-11-15 02:20:50
191,588002758,Bought,2021-03-23 23:43:41
191,44028899,Viewed,2020-11-25 01:35:40
191,590168755,Viewed,2019-09-14 02:25:58
191,825916015,Bought,2022-07-07 05:46:30
191,819297150,Add to Cart,2023-11-23 21:30:00
191,297239468,Bought,2021-07-26 15:00:09
191,239300286,Bought,2020-11-18 11:00:09
191,349264798,Add to Cart,2022-11-18 22:21:36
191,33458531,Viewed,2020-12-12 04:26:30
191,393666787,Viewed,2020-03-12 18:48:07
192,610664383,Add to Cart,2020-04-13 10:22:02
192,334689396,Add to Cart,2020-03-26 03:23:19
192,904864897,Add to Cart,2022-02-18 02:00:57
192,676043816,Add to Cart,2020-09-19 20:46:42
192,127043373,Viewed,2020-12-01 07:50:47
192,247390766,Add to Cart,2019-05-27 13:48:21
192,645598882,Viewed,2023-05-16 07:19:16
192,836410156,Add to Cart,2019-04-08 11:21:55
192,169793490,Viewed,2023-11-07 17:23:45
192,970155292,Add to Cart,2023-03-27 07:51:18
192,902172999,Bought,2022-11-24 02:42:41
192,828437321,Bought,2022-06-07 13:41:28
192,394346727,Add to Cart,2022-08-26 18:53:45
193,579246619,Viewed,2021-02-15 21:26:59
193,957795242,Bought,2019-10-01 05:02:58
193,46178900,Add to Cart,2019-08-23 23:00:22
193,324572820,Add to Cart,2020-01-07 18:55:02
193,920165457,Viewed,2020-06-15 09:25:40
194,554736882,Bought,2021-04-01 10:15:16
194,925122226,Viewed,2020-08-11 08:46:36
194,286792419,Viewed,2020-10-27 06:43:39
194,366252680,Add to Cart,2023-07-31 21:40:20
194,915660646,Bought,2020-07-01 13:44:06
194,309723222,Viewed,2023-07-30 23:29:51
194,742942967,Viewed,2023-07-04 01:00:47
194,121466387,Add to Cart,2022-10-02 15:25:26
194,97161778,Viewed,2020-12-11 20:39:42
194,243324778,Viewed,2020-01-13 09:41:48
194,443363979,Add to Cart,2022-08-25 14:52:51
194,933676857,Viewed,2020-02-09 19:33:59
194,85037311,Bought,2021-10-02 21:51:30
194,898275824,Bought,2023-12-29 02:59:36
195,436774999,Add to Cart,2020-04-11 20:16:57
195,232056094,Bought,2022-12-04 01:32:11
195,200922827,Bought,2023-03-15 01:36:30
195,547798603,Viewed,2019-03-29 21:11:52
195,839901876,Bought,2022-05-07 21:59:08
195,486511629,Viewed,2023-11-26 04:48:49
195,351701351,Add to Cart,2022-10-18 17:57:21
195,287311285,Bought,2019-07-09 02:49:22
195,960067326,Viewed,2021-08-18 20:41:31
195,454349431,Add to Cart,2020-01-18 13:38:50
195,20196744,Add to Cart,2019-04-25 08:30:36
195,260547867,Add to Cart,2020-06-28 10:37:31
195,995377559,Viewed,2023-01-22 11:35:27
195,281864378,Bought,2021-06-13 11:24:19
195,873497666,Viewed,2021-06-11 01:42:13
195,36277284,Viewed,2023-02-21 11:38:39
195,186113110,Viewed,2019-04-27 04:42:03
195,464096574,Add to Cart,2021-04-03 19:32:36
196,860930855,Add to Cart,2020-02-26 21:22:07
196,902559428,Add to Cart,2021-12-04 02:44:53
196,930053079,Bought,2021-06-30 20:58:25
196,162207893,Add to Cart,2023-05-16 20:28:21
196,877874891,Bought,2020-05-03 03:18:47
196,102785991,Viewed,2022-10-25 15:47:49
196,943439026,Bought,2023-04-20 20:01:36
196,136168336,Viewed,2020-05-16 00:02:43
196,700871109,Viewed,2022-02-17 23:37:32
196,252293456,Viewed,2022-05-24 09:36:13
196,587045873,Add to Cart,2021-01-24 15:59:39
196,711943850,Add to Cart,2022-02-06 15:03:53
196,530758061,Bought,2021-11-06 01:58:21
196,473368441,Bought,2020-06-15 19:36:31
197,347804999,Add to Cart,2021-12-07 16:22:04
197,823462337,Viewed,2022-01-10 00:38:15
197,963217188,Viewed,2022-12-19 13:24:15
197,535344853,Viewed,2021-05-01 06:44:58
197,725596951,Add to Cart,2022-01-28 19:54:34
197,639899585,Viewed,2019-12-15 05:01:02
197,420271025,Bought,2019-04-21 11:42:03
197,525456892,Add to Cart,2022-04-05 04:45:30
197,814630572,Add to Cart,2021-02-12 20:20:56
197,953160091,Bought,2021-12-03 17:55:46
197,876083234,Bought,2022-01-04 22:13:08
197,848783589,Add to Cart,2019-11-17 16:54:20
197,372401563,Bought,2023-07-23 23:26:59
197,739754853,Bought,2020-04-02 20:49:15
197,993475502,Bought,2021-09-23 09:43:06
197,185787584,Add to Cart,2020-02-05 05:13:20
197,530428019,Bought,2020-11-10 22:49:43
197,660058818,Add to Cart,2020-06-13 20:26:02
198,85255277,Viewed,2019-09-28 20:03:08
198,509837440,Add to Cart,2023-03-29 09:22:55
198,956145349,Add to Cart,2021-01-27 15:04:09
198,740354569,Add to Cart,2020-11-05 23:12:50
198,795668948,Add to Cart,2021-07-23 07:24:01
198,54274209,Add to Cart,2020-12-08 23:41:17
198,761367853,Viewed,2021-06-24 12:14:08
198,17693765,Bought,2022-11-05 08:05:05
198,712587873,Viewed,2020-09-17 00:55:13
198,734833993,Bought,2021-03-29 03:44:58
198,355845449,Bought,2020-05-05 17:25:04
198,606706206,Bought,2019-08-01 19:05:07
198,405670700,Viewed,2021-09-25 03:52:18
199,433394633,Viewed,2020-07-01 03:54:07
199,780281868,Add to Cart,2020-03-16 06:56:14
199,690314679,Bought,2019-01-22 19:43:33
199,676043816,Bought,2022-05-28 20:20:51
199,383654314,Viewed,2021-08-25 22:52:34
199,187198255,Viewed,2021-01-08 22:14:51
199,658065365,Add to Cart,2019-09-11 07:26:47
199,799201312,Bought,2020-06-23 22:22:44
199,431869745,Add to Cart,2022-12-31 16:03:23
199,267830629,Add to Cart,2022-06-29 03:38:26
199,525886784,Viewed,2022-07-02 09:53:53
199,314803173,Bought,2021-08-29 05:42:47
199,184362937,Viewed,2022-01-23 15:17:37
199,982546756,Add to Cart,2022-09-12 15:29:45
200,21817401,Viewed,2020-12-09 07:33:30
200,445977486,Bought,2021-09-30 10:46:31
200,902443004,Viewed,2019-05-21 02:40:21
200,300912411,Bought,2021-07-31 15:45:52
200,57132231,Viewed,2019-08-11 07:40:31
200,769581858,Viewed,2022-06-04 13:37:43
200,177526164,Add to Cart,2023-04-11 13:47:38
200,608387077,Viewed,2022-12-18 19:06:06
200,648400774,Bought,2021-02-11 08:24:54
200,644845321,Bought,2019-11-03 04:15:13
200,854106875,Bought,2023-03-26 14:27:52
200,925653661,Viewed,2021-12-15 18:04:26
200,620893461,Bought,2023-06-27 07:52:42
200,185755286,Viewed,2019-12-06 11:16:31
200,421456223,Viewed,2021-08-16 12:30:04
200,407988599,Add to Cart,2020-10-25 01:47:24
200,128315638,Bought,2022-08-31 06:43:04
200,413528273,Bought,2021-05-19 19:08:19
200,99245992,Bought,2020-05-04 22:00:24
200,263101989,Bought,2019-04-27 01:05:00
201,890175609,Viewed,2022-01-17 10:02:59
201,904879110,Viewed,2020-07-12 14:04:30
201,806446909,Add to Cart,2021-09-24 20:45:05
201,864155554,Bought,2021-06-15 09:09:24
201,496676247,Add to Cart,2023-08-23 11:12:57
201,359031387,Add to Cart,2023-05-09 12:06:26
201,282098526,Viewed,2023-08-08 05:36:03
201,188186463,Bought,2021-02-09 06:38:24
201,588696178,Bought,2019-02-08 08:50:18
201,478120481,Bought,2022-11-10 06:12:09
201,979512433,Add to Cart,2023-06-15 10:31:22
201,540638062,Add to Cart,2020-11-07 06:58:07
201,455386004,Viewed,2022-10-02 04:10:44
201,432950332,Viewed,2019-07-13 13:44:28
201,100352668,Add to Cart,2019-06-21 09:27:33
201,470263342,Viewed,2022-02-05 02:22:51
202,387767845,Bought,2020-06-18 04:40:28
202,668253985,Add to Cart,2019-09-05 02:48:50
202,245663777,Viewed,2019-10-30 11:41:18
202,904709187,Viewed,2019-05-17 07:37:42
202,8721743,Bought,2023-06-19 18:49:21
202,429838420,Viewed,2022-04-16 00:29:09
202,20043629,Add to Cart,2022-02-16 07:46:54
203,65124546,Viewed,2020-07-25 08:19:18
203,62721575,Add to Cart,2020-07-07 00:35:20
203,70812981,Viewed,2023-04-10 07:56:51
203,229704452,Bought,2019-12-27 03:41:00
203,756854946,Bought,2023-01-31 23:44:08
203,223053286,Viewed,2019-12-17 12:18:29
203,977807707,Add to Cart,2019-09-06 11:34:13
203,282098526,Bought,2019-08-31 10:15:37
203,223053286,Bought,2022-10-26 06:17:04
203,405683757,Viewed,2019-03-17 04:43:52
203,549441433,Bought,2019-03-19 10:01:07
203,907537690,Viewed,2021-09-10 19:56:27
204,436910110,Viewed,2022-05-09 15:30:58
204,355210475,Add to Cart,2021-02-23 06:13:43
204,472396811,Bought,2023-07-25 02:39:42
204,755707412,Bought,2023-05-07 04:51:06
204,834848932,Add to Cart,2022-11-23 22:00:57
204,151592898,Add to Cart,2019-08-27 02:40:39
204,74035298,Viewed,2019-01-11 07:34:46
204,769581858,Bought,2019-02-06 16:38:14
204,904324494,Viewed,2023-09-03 04:56:24
204,553648618,Bought,2022-04-23 00:27:35
204,140528535,Add to Cart,2022-11-18 10:28:13
204,77827748,Add to Cart,2023-12-05 23:55:46
204,991015946,Add to Cart,2023-01-18 00:50:38
205,859886766,Add to Cart,2020-09-29 23:00:15
205,115036838,Add to Cart,2022-03-14 10:38:29
205,699077370,Viewed,2020-03-19 08:07:29
205,925122226,Viewed,2022-02-06 06:26:32
205,243720018,Viewed,2019-08-12 00:22:36
205,386327314,Viewed,2021-10-10 11:48:02
205,67736482,Viewed,2019-07-21 15:14:50
205,507165296,Bought,2023-02-02 18:26:12
205,73782742,Viewed,2021-12-09 08:36:20
205,784461391,Viewed,2022-01-04 18:14:50
205,522975623,Add to Cart,2021-02-10 20:25:46
205,877277908,Bought,2020-12-17 02:56:59
205,611669842,Bought,2021-12-20 20:16:38
205,103550811,Viewed,2020-05-24 00:01:52
205,429463548,Bought,2023-09-24 17:05:23
205,503145205,Viewed,2019-08-16 03:03:43
205,866405994,Viewed,2019-06-22 21:25:41
205,385642916,Bought,2020-11-02 23:17:38
206,616618240,Add to Cart,2023-01-27 22:59:51
206,275279780,Bought,2023-07-06 02:47:13
206,36723570,Add to Cart,2019-01-05 01:09:46
206,981549757,Bought,2022-12-11 23:07:46
206,170493085,Add to Cart,2021-01-23 05:36:59
206,111920391,Add to Cart,2022-08-07 15:15:09
206,266700763,Bought,2022-09-20 16:01:31
206,458914440,Bought,2020-11-09 20:07:51
206,975441674,Add to Cart,2023-09-17 16:29:52
206,640619846,Viewed,2019-08-08 05:28:09
206,921942150,Viewed,2020-04-28 00:16:55
206,141444084,Viewed,2022-07-14 11:20:52
206,606706206,Add to Cart,2021-01-06 20:12:10
206,290221228,Add to Cart,2023-03-02 23:51:03
206,921864244,Bought,2020-12-27 06:51:09
206,732250504,Viewed,2021-02-15 05:36:04
206,223731956,Viewed,2019-11-30 18:02:50
206,250344305,Viewed,2020-05-16 19:17:26
206,11005217,Viewed,2022-06-02 17:13:06
207,470840689,Bought,2022-10-10 01:17:07
207,739754853,Viewed,2020-05-08 05:33:00
207,131065639,Viewed,2021-07-01 18:50:55
207,596230860,Viewed,2021-03-09 23:26:21
207,833844916,Bought,2020-08-04 12:51:31
207,146132311,Bought,2020-10-29 19:37:19
207,444566451,Add to Cart,2022-04-25 07:21:24
207,88301883,Viewed,2023-09-28 16:48:31
207,46787694,Viewed,2022-01-19 20:17:23
207,930053079,Add to Cart,2020-08-02 00:37:26
207,938893631,Add to Cart,2022-03-10 09:05:28
207,500387534,Viewed,2023-03-29 23:18:54
207,784424883,Viewed,2020-10-25 15:02:44
207,326481591,Viewed,2021-12-14 11:18:07
207,828437321,Viewed,2021-03-15 16:42:10
207,25527515,Add to Cart,2019-08-23 05:25:22
208,648350289,Viewed,2022-11-02 05:22:14
208,113196105,Add to Cart,2020-01-14 15:37:54
208,644280468,Viewed,2019-12-24 11:20:38
208,172509028,Viewed,2021-05-03 02:13:40
208,542558448,Viewed,2023-05-31 16:13:32
208,627352479,Viewed,2020-08-19 07:40:08
208,847587487,Add to Cart,2019-07-27 14:41:07
208,760584731,Bought,2023-08-20 00:15:34
209,404962924,Add to Cart,2020-06-05 02:47:55
209,894207355,Viewed,2021-03-04 02:40:55
209,635430821,Bought,2020-01-13 00:54:31
209,610140380,Add to Cart,2023-06-11 19:02:53
209,318823623,Bought,2021-09-22 18:24:19
209,356582139,Viewed,2020-05-04 06:24:08
209,982789157,Bought,2023-01-07 18:16:04
209,925041253,Viewed,2020-03-07 11:30:55
209,977807707,Bought,2023-03-17 22:25:51
209,325711283,Add to Cart,2022-09-01 03:49:40
209,41847233,Add to Cart,2020-11-25 14:05:58
210,29281728,Viewed,2021-06-16 09:20:48
210,3993993,Viewed,2022-01-05 12:34:15
210,687807844,Viewed,2021-10-19 22:26:52
210,23924495,Viewed,2021-10-10 01:21:42
210,825916015,Viewed,2022-11-09 12:35:54
210,260339755,Viewed,2019-04-09 07:48:49
210,439147887,Add to Cart,2022-06-04 22:22:51
210,541510769,Add to Cart,2022-04-22 14:41:53
210,404962924,Add to Cart,2021-01-17 18:37:44
210,368107455,Bought,2023-09-26 01:26:46
210,199460624,Bought,2021-10-09 19:50:01
210,546721021,Add to Cart,2022-05-30 12:00:26
210,861538126,Bought,2020-01-17 16:53:25
210,141041048,Viewed,2020-04-26 17:09:48
210,534654524,Bought,2021-02-10 06:49:16
210,139334667,Add to Cart,2020-07-19 21:57:46
210,179530554,Bought,2019-08-08 21:22:56
210,837281187,Add to Cart,2023-05-25 00:11:12
210,971897229,Add to Cart,2021-03-27 21:32:59
210,838676007,Bought,2021-01-26 12:58:48
211,93183689,Viewed,2023-12-01 05:07:33
211,196210747,Add to Cart,2021-11-27 08:34:04
211,177526164,Add to Cart,2023-04-14 21:14:28
211,810407609,Viewed,2019-05-18 13:46:07
211,83827881,Viewed,2020-02-10 10:51:49
211,48123476,Viewed,2021-11-18 06:04:11
212,586191578,Add to Cart,2020-02-04 00:13:34
212,963201611,Bought,2022-06-04 19:40:18
212,787221892,Viewed,2023-11-11 05:02:35
212,449095315,Bought,2022-08-28 15:02:36
212,342818873,Viewed,2023-03-13 10:48:54
212,539875230,Add to Cart,2021-10-30 08:27:03
212,855334378,Add to Cart,2021-08-15 09:52:03
212,739754853,Viewed,2019-12-16 23:05:18
212,877914716,Viewed,2019-11-12 18:07:48
212,544470502,Add to Cart,2019-01-22 15:57:30
212,205365905,Bought,2019-01-06 04:58:02
212,239300286,Bought,2022-02-21 05:51:41
212,734927814,Bought,2022-11-15 13:56:50
212,848783589,Add to Cart,2019-01-04 15:47:10
212,337883282,Add to Cart,2019-09-26 07:30:05
212,647056990,Bought,2019-02-26 07:51:33
212,797289443,Bought,2023-10-21 14:58:46
212,78934887,Add to Cart,2020-09-09 13:08:26
213,159433681,Bought,2022-07-04 07:27:25
213,325939672,Viewed,2021-03-08 03:16:24
213,456710477,Add to Cart,2021-08-19 16:29:55
213,173252959,Bought,2019-12-20 23:20:08
213,141126316,Add to Cart,2019-11-05 03:20:12
213,673187964,Add to Cart,2021-12-18 07:41:24
213,451463919,Bought,2023-11-06 22:52:30
213,317323949,Viewed,2023-01-18 23:46:55
213,593620777,Add to Cart,2023-01-14 16:38:58
213,662731621,Add to Cart,2022-02-07 04:09:32
213,803604254,Add to Cart,2022-02-26 03:23:44
213,938049013,Add to Cart,2022-01-05 19:40:32
213,637141436,Bought,2021-09-14 11:50:44
213,999553013,Add to Cart,2019-01-25 04:17:23
214,229704452,Viewed,2023-05-24 00:17:04
214,678886394,Viewed,2022-07-05 03:05:16
214,927315735,Viewed,2022-10-24 21:09:31
214,541510769,Viewed,2021-02-17 00:23:47
214,728121728,Bought,2020-05-28 19:02:25
214,869360233,Bought,2023-10-27 12:19:47
214,976736929,Add to Cart,2023-06-25 01:25:34
214,717577260,Add to Cart,2022-07-31 02:31:20
214,428823110,Viewed,2019-12-08 00:26:10
214,221797816,Bought,2021-10-19 18:32:03
214,531645132,Viewed,2019-08-12 07:53:50
215,914385300,Bought,2022-10-24 14:02:10
215,198772414,Viewed,2022-11-18 12:58:24
215,193189729,Bought,2021-09-16 19:20:16
215,593195944,Viewed,2021-09-04 04:43:29
215,859886347,Viewed,2023-03-16 23:04:07
215,247712460,Bought,2020-05-28 19:08:40
215,285624275,Bought,2023-09-17 00:13:29
215,114283504,Viewed,2020-10-16 01:15:32
215,614721902,Add to Cart,2022-12-31 16:12:10
215,732250504,Add to Cart,2021-08-18 13:02:04
215,148284022,Add to Cart,2019-08-01 04:49:53
215,624080518,Add to Cart,2021-10-12 19:31:36
215,420555891,Bought,2023-05-17 22:39:38
215,464096574,Bought,2023-02-12 16:39:30
215,277039105,Bought,2023-12-08 16:22:43
215,971608945,Bought,2022-07-05 19:19:46
215,64525199,Bought,2021-11-19 21:10:21
215,7645883,Viewed,2021-06-26 15:59:49
215,998829600,Bought,2020-08-24 07:15:46
215,974272185,Bought,2019-08-20 05:23:17
216,639899585,Viewed,2022-09-27 07:01:10
216,335519389,Bought,2019-09-07 20:25:04
216,727254457,Add to Cart,2019-07-09 09:54:29
